1.657141894102096558e-01,4.913174211978912354e-01,-9.098179936408996582e-01,1.263616681098937988e-01,1.430089473724365234e-01,2.399301528930664062e-01
6.337329745292663574e-01,8.031323552131652832e-01,-2.235706150531768799e-01,9.804104268550872803e-02,1.602443158626556396e-01,3.634200617671012878e-02
3.282023668289184570e-01,9.884713888168334961e-01,-1.087672859430313110e-01,1.336094737052917480e-01,8.351052552461624146e-02,8.328918367624282837e-02
-7.339901924133300781e-01,3.124143928289413452e-02,7.462608814239501953e-01,3.107931017875671387e-01,4.093655943870544434e-02,8.838878571987152100e-02
8.112183809280395508e-01,-1.192989796400070190e-01,6.513948440551757812e-01,1.319976300001144409e-01,1.757688820362091064e-01,5.186880379915237427e-02
8.391256332397460938e-01,6.263744831085205078e-01,1.207221765071153641e-02,2.126383781433105469e-01,2.750408649444580078e-01,2.556325495243072510e-01
8.017765283584594727e-01,-8.300257474184036255e-02,6.684966087341308594e-01,1.713481992483139038e-01,2.506143748760223389e-01,-6.656426191329956055e-02
8.918190598487854004e-01,-5.488909482955932617e-01,-6.327189039438962936e-04,7.392084598541259766e-02,3.087802231311798096e-01,-5.985653400421142578e-02
3.269651830196380615e-01,6.942639350891113281e-01,-7.125405073165893555e-01,-9.365910291671752930e-02,2.470390796661376953e-01,1.219005957245826721e-01
-4.427794814109802246e-01,-7.426640987396240234e-01,-5.907783508300781250e-01,1.116437241435050964e-01,2.443277239799499512e-01,2.996392846107482910e-01
8.486593365669250488e-01,5.698523521423339844e-01,2.273067235946655273e-01,7.029074430465698242e-02,8.786390721797943115e-02,7.808255404233932495e-02
9.362772107124328613e-01,2.944740951061248779e-01,3.650924265384674072e-01,5.150946974754333496e-02,3.487426042556762695e-01,1.278128772974014282e-01
6.896204948425292969e-01,-6.967344880104064941e-01,-3.682488799095153809e-01,2.986229658126831055e-01,2.251324206590652466e-01,-5.086213350296020508e-04
4.372010231018066406e-01,3.890813887119293213e-01,8.683856725692749023e-01,2.668934464454650879e-01,2.182399332523345947e-01,3.504699096083641052e-03
-7.356201410293579102e-01,-7.867888361215591431e-02,-7.411446571350097656e-01,-8.850844949483871460e-02,2.022157907485961914e-01,2.710336446762084961e-01
